"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"보안등6993",1,,서울특별시 용산구 효창동 5-94,37.54034800,126.96280700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등6994",1,,서울특별시 용산구 효창동 5-427,37.54040300,126.96302200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등6995",1,,서울특별시 용산구 효창동 5-93,37.54055600,126.96297700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등6996",1,,서울특별시 용산구 효창동 5-84,37.54076300,126.96290900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"복지회관",1,,서울특별시 용산구 효창동 5-65,37.54109600,126.96282900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"복지회관",1,,서울특별시 용산구 효창동 5-65,37.54132200,126.96277200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등6997",1,,서울특별시 용산구 효창동 5-49,37.54155600,126.96270400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등6998",1,,서울특별시 용산구 효창동 5-47,37.54162800,126.96313400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등6999",1,,서울특별시 용산구 효창동 5-67,37.54139400,126.96322500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7000",1,,서울특별시 용산구 효창동 5-785,37.54120500,126.96325900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"복지회관뒤",1,,서울특별시 용산구 효창동 5-65,37.54107700,126.96303700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7001",1,,서울특별시 용산구 효창동 5-74,37.54101500,126.96330400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7002",1,,서울특별시 용산구 효창동 5-73,37.54097900,126.96333800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7003",1,,서울특별시 용산구 효창동 5-85,37.54078100,126.96331600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7004",1,,서울특별시 용산구 효창동 5-86,37.54069100,126.96340600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7005",1,,서울특별시 용산구 효창동 5-486,37.54054100,126.96345600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7006",1,,서울특별시 용산구 효창동 5-110,37.54037800,126.96324900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7007",1,,서울특별시 용산구 효창동 5-89,37.54056500,126.96388200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7008",1,,서울특별시 용산구 효창동 5-87,37.54075400,126.96374600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7009",1,,서울특별시 용산구 효창동 5-88,37.54090300,126.96399600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7010",1,,서울특별시 용산구 효창동 5-87,37.54094300,126.96368900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7011",1,,서울특별시 용산구 효창동 5-73,37.54119600,126.96363300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7012",1,,서울특별시 용산구 효창동 5-68,37.54143900,126.96355300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7013",1,,서울특별시 용산구 효창동 5-437,37.54151100,126.96355300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"소망빌라",1,,서울특별시 용산구 효창동 5-46,37.54162700,126.96349600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"렉스빌라C동",1,,서울특별시 용산구 효창동 5-727,37.54225400,126.96347100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"렉스빌라A동",1,,서울특별시 용산구 효창동 5-724,37.54213100,126.96329600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7014",1,,서울특별시 용산구 효창동 5-498,37.54223400,126.96327600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7015",1,,서울특별시 용산구 효창동 5-23,37.54222200,126.96286700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7016",1,,서울특별시 용산구 효창동 5-24,37.54208100,126.96254400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7017",1,,서울특별시 용산구 효창동 5-623,37.54183600,126.96249400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7018",1,,서울특별시 용산구 효창동 5-21,37.54236100,126.96324900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7019",1,,서울특별시 용산구 효창동 5-21,37.54241900,126.96341800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7020",1,,서울특별시 용산구 효창동 5-17,37.54254100,126.96404800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7021",1,,서울특별시 용산구 효창동 5-44,37.54176300,126.96391800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7022",1,,서울특별시 용산구 효창동 5-44,37.54158300,126.96384700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7023",1,,서울특별시 용산구 효창동 5-70,37.54152500,126.96391400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7024",1,,서울특별시 용산구 효창동 5-71,37.54132200,126.96405100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7025",1,,서울특별시 용산구 효창동 5-15,37.54102500,126.96411900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7026",1,,서울특별시 용산구 효창동 5-15,37.54084400,126.96424400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7027",1,,서울특별시 용산구 효창동 5-15,37.54081200,126.96405300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7028",1,,서울특별시 용산구 효창동 5-16,37.54058300,126.96427800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7029",1,,서울특별시 용산구 효창동 5-474,37.54054700,126.96411900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"복지회관",1,,서울특별시 용산구 효창동 5-65,37.54135800,126.96295400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7030",1,,서울특별시 용산구 효창동 5-536,37.54163200,126.96172500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7031",1,,서울특별시 용산구 효창동 5-370,37.54155800,126.96135600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7032",1,,서울특별시 용산구 효창동 5-32,37.54169100,126.96135200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7033",1,,서울특별시 용산구 효창동 5-32,37.54157800,126.96128800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7034",1,,서울특별시 용산구 효창동 5-618,37.54130200,126.96108700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7035",1,,서울특별시 용산구 효창동 5-370,37.54143600,126.96142200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7036",1,,서울특별시 용산구 효창동 5-513,37.54134600,126.96163200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7037",1,,서울특별시 용산구 효창동 136-2,37.54153300,126.96108900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7038",1,,서울특별시 용산구 효창동 5-529,37.54159200,126.96092700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창교회",1,,서울특별시 용산구 효창동 5-252,37.54145800,126.96081100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7039",1,,서울특별시 용산구 효창동 126-14,37.54142100,126.96063900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7040",1,,서울특별시 용산구 효창동 127-8,37.54144400,126.96052400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7041",1,,서울특별시 용산구 효창동 126-15,37.54128500,126.96050900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"한미빌라",1,,서울특별시 용산구 효창동 127-15,37.54132200,126.96012500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7042",1,,서울특별시 용산구 효창동 127-12,37.54139900,126.96002500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7043",1,,서울특별시 용산구 효창동 127-13,37.54154800,126.96002500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7044",1,,서울특별시 용산구 효창동 5-318,37.54166900,126.95984700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효도빌라앞",1,,서울특별시 용산구 효창동 127-14,37.54145800,126.95978800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효도빌라앞",1,,서울특별시 용산구 효창동 127-14,37.54145100,126.95965600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7045",1,,서울특별시 용산구 효창동 5-169,37.54180600,126.96005500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7046",1,,서울특별시 용산구 효창동 5-171,37.54190400,126.96014600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7047",1,,서울특별시 용산구 효창동 5-172,37.54182000,126.96045500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7048",1,,서울특별시 용산구 효창동 5-172,37.54182000,126.96057200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7049",1,,서울특별시 용산구 효창동 5-160,37.54210500,126.96086200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7050",1,,서울특별시 용산구 효창동 5-160,37.54205800,126.96103800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7051",1,,서울특별시 용산구 효창동 5-165,37.54176100,126.96069100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7052",1,,서울특별시 용산구 효창동 5-126,37.54217400,126.96099900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7053",1,,서울특별시 용산구 효창동 5-125,37.54208600,126.96117200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7054",1,,서울특별시 용산구 효창동 5-395,37.54215900,126.96152200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7055",1,,서울특별시 용산구 효창동 5-398,37.54189800,126.96143700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창맨숀",1,,서울특별시 용산구 효창동 5-495,37.54183900,126.96163400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창맨숀",1,,서울특별시 용산구 효창동 5-495,37.54201100,126.96167300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7056",1,,서울특별시 용산구 효창동 5-27,37.54221600,126.96170400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7057",1,,서울특별시 용산구 효창동 5-160,37.54188400,126.96088300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7058",1,,서울특별시 용산구 효창동 87-2,37.53984800,126.96121700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7059",1,,서울특별시 용산구 효창동 86,37.53997300,126.96106700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7060",1,,서울특별시 용산구 효창동 85,37.54004700,126.96106900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7061",1,,서울특별시 용산구 효창동 91-1,37.53982100,126.96083500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7062",1,,서울특별시 용산구 효창동 121,37.54071300,126.96062900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"금양초 뒤",1,,서울특별시 용산구 효창동 126-12,37.54085900,126.96083500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7063",1,,서울특별시 용산구 효창동 126-11,37.54097900,126.96072600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7064",1,,서울특별시 용산구 효창동 76,37.53970100,126.96111100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7065",1,,서울특별시 용산구 효창동 5-236,37.54070800,126.95972900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"아이딜아파트",1,,서울특별시 용산구 효창동 130-6,37.54089700,126.96038800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7066",1,,서울특별시 용산구 효창동 133-1,37.54080500,126.96027200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7067",1,,서울특별시 용산구 효창동 130-1,37.54101200,126.96040500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7068",1,,서울특별시 용산구 효창동 130-1,37.54104200,126.96039200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7069",1,,서울특별시 용산구 효창동 126-10,37.54093100,126.96063100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7070",1,,서울특별시 용산구 효창동 5-247,37.54065500,126.95870400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7071",1,,서울특별시 용산구 효창동 5-575,37.54071800,126.95901800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7072",1,,서울특별시 용산구 효창동 5-239,37.54080100,126.95945800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7073",1,,서울특별시 용산구 효창동 5-234,37.54087200,126.95963600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"용마수퍼",1,,서울특별시 용산구 효창동 5-219,37.54080100,126.95834200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7074",1,,서울특별시 용산구 효창동 5-220,37.54084800,126.95854400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7075",1,,서울특별시 용산구 효창동 5-213,37.54105700,126.95864400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7076",1,,서울특별시 용산구 효창동 5-230,37.54094300,126.95895700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7077",1,,서울특별시 용산구 효창동 5-230,37.54106500,126.95944800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7078",1,,서울특별시 용산구 효창동 5-233,37.54112200,126.95975500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7079",1,,서울특별시 용산구 효창동 127-22,37.54123200,126.95980800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"황가네수퍼",1,,서울특별시 용산구 효창동 5-205,37.54115700,126.95966300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7080",1,,서울특별시 용산구 효창동 5-207,37.54137300,126.95939300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7081",1,,서울특별시 용산구 효창동 5-308,37.54125200,126.95903500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7082",1,,서울특별시 용산구 효창동 5-212,37.54108100,126.95873700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7083",1,,서울특별시 용산구 효창동 5-214,37.54116100,126.95848800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7084",1,,서울특별시 용산구 효창동 5-217,37.54108600,126.95824700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7085",1,,서울특별시 용산구 효창동 5-177,37.54164900,126.95946300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7086",1,,서울특별시 용산구 효창동 5-553,37.54196400,126.95889400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7087",1,,서울특별시 용산구 효창동 5-189,37.54214700,126.95883800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7088",1,,서울특별시 용산구 효창동 5-192,37.54238700,126.95874400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7089",1,,서울특별시 용산구 효창동 5-741,37.54251200,126.95893200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7090",1,,서울특별시 용산구 효창동 5-152,37.54269800,126.95905800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7091",1,,서울특별시 용산구 효창동 5-150,37.54269200,126.95890600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7092",1,,서울특별시 용산구 효창동 5-568,37.54274800,126.96323500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7093",1,,서울특별시 용산구 효창동 5-152,37.54273200,126.95930700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7094",1,,서울특별시 용산구 효창동 5-142,37.54275200,126.95948300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"베네스빌 정문 좌",1,,서울특별시 용산구 효창동 5-154,37.54263300,126.95969900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7095",1,,서울특별시 용산구 효창동 5-181,37.54249400,126.95963400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7096",1,,서울특별시 용산구 효창동 5-178,37.54229300,126.95960300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7097",1,,서울특별시 용산구 효창동 5-329,37.54213500,126.95946300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7098",1,,서울특별시 용산구 효창동 5-184,37.54194500,126.95943600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7099",1,,서울특별시 용산구 효창동 5-176,37.54179300,126.95948500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7100",1,,서울특별시 용산구 효창동 5-338,37.54211400,126.96021700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"울트라아파트",1,,서울특별시 용산구 효창동 5-160,37.54224800,126.96082600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"울트라아파트",1,,서울특별시 용산구 효창동 5-471,37.54231800,126.96062400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7101",1,,서울특별시 용산구 효창동 5-737,37.54219800,126.96037800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7102",1,,서울특별시 용산구 효창동 5-505,37.54251900,126.96031300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7103",1,,서울특별시 용산구 효창동 5-300,37.54268200,126.96045600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7104",1,,서울특별시 용산구 효창동 5-489,37.54239000,126.96008300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7105",1,,서울특별시 용산구 효창동 5-133,37.54277100,126.95993100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7106",1,,서울특별시 용산구 효창동 5-454,37.54286300,126.95965900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7107",1,,서울특별시 용산구 효창동 5-454,37.54294600,126.95983900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7108",1,,서울특별시 용산구 효창동 5-142,37.54285100,126.95928800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7109",1,,서울특별시 용산구 효창동 5-531,37.54251900,126.96016400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7110",1,,서울특별시 용산구 효창동 3-131,37.54287900,126.95833500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7111",1,,서울특별시 용산구 효창동 3-113,37.54290800,126.95806800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7112",1,,서울특별시 용산구 효창동 3-111,37.54300300,126.95800500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7113",1,,서울특별시 용산구 효창동 3-99,37.54311200,126.95810700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7114",1,,서울특별시 용산구 효창동 3-100,37.54303400,126.95824700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7115",1,,서울특별시 용산구 효창동 3-120,37.54306700,126.95839200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7116",1,,서울특별시 용산구 효창동 3-83,37.54326100,126.95795900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7117",1,,서울특별시 용산구 효창동 3-195,37.54315100,126.95793400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7118",1,,서울특별시 용산구 효창동 3-108,37.54297800,126.95780200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7119",1,,서울특별시 용산구 효창동 3-91,37.54301800,126.95763400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7120",1,,서울특별시 용산구 효창동 3-37,37.54323900,126.95766800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7121",1,,서울특별시 용산구 효창동 3-72,37.54333400,126.95761200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7122",1,,서울특별시 용산구 효창동 3-72,37.54347400,126.95769600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7123",1,,서울특별시 용산구 효창동 3-67,37.54354100,126.95762300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7124",1,,서울특별시 용산구 효창동 3-80,37.54335100,126.95787900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7125",1,,서울특별시 용산구 효창동 3-117,37.54315200,126.95870800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7126",1,,서울특별시 용산구 효창동 3-119,37.54299900,126.95863100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7127",1,,서울특별시 용산구 효창동 5-218,37.54119600,126.95827100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"서울자동차고 좌",1,,서울특별시 용산구 효창동 5-198,37.54132600,126.95827800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7128",1,,서울특별시 용산구 효창동 5-260,37.54139700,126.95808900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7129",1,,서울특별시 용산구 효창동 5-260,37.54143600,126.95788500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"한신아파트 정문",1,,서울특별시 용산구 효창동 5-262,37.54147700,126.95763100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7130",1,,서울특별시 용산구 효창동 5-200,37.54137400,126.95872200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7131",1,,서울특별시 용산구 효창동 5-199,37.54155700,126.95867100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7132",1,,서울특별시 용산구 효창동 5-197,37.54181300,126.95859200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7133",1,,서울특별시 용산구 효창동 5-195,37.54190100,126.95856100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7134",1,,서울특별시 용산구 효창동 5-196,37.54162600,126.95833300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7135",1,,서울특별시 용산구 효창동 5-260,37.54165200,126.95817500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7136",1,,서울특별시 용산구 효창동 5-642,37.54174500,126.95780800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7137",1,,서울특별시 용산구 효창동 5-305,37.54156400,126.95917800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7138",1,,서울특별시 용산구 효창동 5-186,37.54169000,126.95892700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7139",1,,서울특별시 용산구 효창동 5-307,37.54159800,126.95934900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7140",1,,서울특별시 용산구 효창동 5-263,37.54140600,126.95767700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7141",1,,서울특별시 용산구 효창동 3-298,37.54698500,126.96287200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7142",1,,서울특별시 용산구 효창동 3-272,37.54708100,126.96224100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창운동장길",1,,서울특별시 용산구 효창동 3-242,37.54345500,126.96025700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창운동장길",1,,서울특별시 용산구 효창동 3-240,37.54359500,126.96017400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창운동장길",1,,서울특별시 용산구 효창동 3-236,37.54372500,126.96014400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창운동장길",1,,서울특별시 용산구 효창동 3-235,37.54386100,126.96013800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창운동장길",1,,서울특별시 용산구 효창동 3-232,37.54839500,126.96016200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창운동장길",1,,서울특별시 용산구 효창동 3-202,37.54409900,126.96021900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창운동장길",1,,서울특별시 용산구 효창동 3-202,37.54421400,126.96030500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창운동장길",1,,서울특별시 용산구 효창동 3-356,37.54431600,126.96043400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"효창운동장길",1,,서울특별시 용산구 효창동 3-345,37.54439300,126.96054800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7143",1,,서울특별시 용산구 효창동 3-205,37.54843500,126.96292700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7144",1,,서울특별시 용산구 효창동 3-209,37.54838500,126.96310300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7145",1,,서울특별시 용산구 효창동 3-47,37.54844400,126.96305800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7146",1,,서울특별시 용산구 효창동 3-5,37.54834700,126.96220800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7147",1,,서울특별시 용산구 효창동 3-236,37.54842100,126.96252800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7148",1,,서울특별시 용산구 효창동 3-4,37.54851100,126.96265600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7149",1,,서울특별시 용산구 효창동 3-156,37.54761700,126.96185800,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7150",1,,서울특별시 용산구 효창동 3-264,37.54752800,126.96147200,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7151",1,,서울특별시 용산구 효창동 3-16,37.54731900,126.96126900,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7152",1,,서울특별시 용산구 효창동 3-274,37.54716200,126.96163000,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7153",1,,서울특별시 용산구 효창동 3-10,37.54701500,126.96092500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7154",1,,서울특별시 용산구 효창동 3-57,37.54705200,126.96065400,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7155",1,,서울특별시 용산구 효창동 3-146,37.54645600,126.96037500,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7156",1,,서울특별시 용산구 효창동 3-163,37.54542400,126.95834300,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7157",1,,서울특별시 용산구 효창동 3-169,37.54529700,126.95797600,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"현대아트빌",1,,서울특별시 용산구 효창동 5-11,37.54113300,126.96442700,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
"보안등7158",1,,서울특별시 용산구 효창동 5-487,37.54115100,126.96451100,2012,,02-2199-7880,서울특별시 용산구청,2021-09-27
